record_id,name,category,region,year,score,value
1001414,Asli Aydin,fashion,Southeast,2021,73,4314
1001415,Ayse Gunes,sports,Aegean,2020,48,2356
1001416,Pinar Yilmaz,fashion,Mediterranean,2018,89,4376
1001417,Emre Yaman,sports,Black Sea,2021,71,1508
1001418,Ramazan Mutlu,electronics,Central Anatolia,2019,71,4047
1001419,Onur Hamit,fashion,Mediterranean,2018,45,1955
1001420,Jale Erdogan,fashion,Central Anatolia,2025,67,3278
1001421,Nilay Pektas,toys,Black Sea,2021,50,1923
1001422,Onur Tas,home,Black Sea,2018,47,2756
1001423,Hande Rana,electronics,Aegean,2019,52,963
1001424,Burak Demir,home,Black Sea,2018,58,1236
1001425,Zeynep Gunes,sports,Black Sea,2020,76,2359
1001426,Asli Yaman,books,Southeast,2022,40,2586
1001427,Baris Aksoy,home,Aegean,2022,43,2199
1001428,Jale Pektas,sports,Aegean,2020,95,4248
1001429,Yigit Celik,electronics,Southeast,2021,42,1301
1001430,Elif Findik,toys,Marmara,2021,68,759
1001431,Kerem Rana,grocery,Southeast,2021,55,2618
1001432,Ilker Pektas,grocery,Aegean,2022,100,3398
1001433,Ilker Aksoy,fashion,Southeast,2025,43,503
1001434,Emir Liman,fashion,Southeast,2020,67,2720
1001435,Burak Rana,books,Mediterranean,2021,92,3291
1001436,Seda Findik,books,Black Sea,2023,44,2444
1001437,Ayse Arslan,toys,Marmara,2022,41,1347
1001438,Fatma Celik,books,Black Sea,2019,84,3544
1001439,Lale Bulut,toys,Marmara,2019,54,2816
1001440,Ayse Dogan,home,Mediterranean,2019,50,4361
1001441,Ayse Ilhan,books,Aegean,2021,79,2943
1001442,Fatma Bulut,sports,Mediterranean,2025,77,3345
1001443,Mert Hamit,electronics,Mediterranean,2020,66,2386
1001444,Mert Bulut,grocery,Mediterranean,2018,91,3672
1001445,Ayse Ilhan,toys,Mediterranean,2018,40,3124
1001446,Ece Yaman,home,Marmara,2024,48,3766
1001447,Nilay Pektas,electronics,Marmara,2021,45,3225
1001448,Mert Tas,home,Black Sea,2018,73,2041
1001449,Mustafa Celik,books,Black Sea,2022,79,691
1001450,Elif Gurcan,sports,Southeast,2022,49,3811
1001451,Fatma Simsek,fashion,Black Sea,2023,84,2766
1001452,Ilker Kaplan,toys,Central Anatolia,2022,80,4927
1001453,Yigit Gunes,home,Mediterranean,2024,46,3924
1001454,Deniz Gunes,toys,Central Anatolia,2023,98,3542
1001455,Burak Dogan,fashion,Southeast,2019,47,1605
1001456,Kaan Sahin,fashion,Southeast,2024,85,983
1001457,Ramazan Sahin,toys,Mediterranean,2018,44,4911
1001458,Ceren Findik,books,Mediterranean,2020,84,4010
1001459,Hande Aksoy,books,Black Sea,2019,72,3606
1001460,Burak Cakir,electronics,Marmara,2022,66,2024
1001461,Emir Celik,grocery,Black Sea,2025,64,3116
1001462,Zeynep Dogan,grocery,Southeast,2020,84,4336
1001463,Yigit Gunes,electronics,Mediterranean,2024,72,1337
1001464,Mert Liman,sports,Aegean,2018,50,791
1001465,Kerem Narin,fashion,Marmara,2019,76,4746
1001466,Deniz Kurt,books,Mediterranean,2019,70,2489
1001467,Ilker Mutlu,sports,Marmara,2018,75,1356
1001468,Ramazan Rana,grocery,Mediterranean,2019,52,1425
1001469,Can Polat,toys,Southeast,2025,81,4249
1001470,Irem Rana,home,Black Sea,2023,69,3985
1001471,Onur Ilhan,toys,Aegean,2024,52,4745
1001472,Doga Liman,toys,Marmara,2020,97,843
1001473,Emre Demir,electronics,Black Sea,2019,64,1898
1001474,Pinar Yaman,home,Marmara,2020,83,1240
1001475,Melis Pektas,grocery,Aegean,2023,59,1008
1001476,Emre Kurt,books,Marmara,2024,78,3963
1001477,Mert Yaman,home,Central Anatolia,2018,91,2749
1001478,Nilay Tekin,electronics,Black Sea,2023,72,3904
1001479,Ilker Aydin,toys,Marmara,2022,65,2117
1001480,Doga Narin,home,Marmara,2019,40,3508
1001481,Seda Celik,home,Marmara,2019,58,1585
1001482,Yigit Erdogan,sports,Black Sea,2020,54,702
1001483,Gokhan Polat,books,Marmara,2018,42,4526
1001484,Doga Pektas,sports,Southeast,2022,41,1178
1001485,Seda Narin,home,Mediterranean,2024,85,2733
1001486,Kaan Demir,sports,Mediterranean,2023,48,3893
1001487,Emir Gurcan,home,Marmara,2018,57,3441
1001488,Seda Kaya,toys,Southeast,2020,42,991
1001489,Onur Dogan,books,Black Sea,2021,73,4247
1001490,Irem Cakir,home,Mediterranean,2020,74,3347
1001491,Lale Liman,electronics,Aegean,2023,45,4678
1001492,Gokhan Findik,fashion,Mediterranean,2019,50,2124
1001493,Zeynep Mutlu,fashion,Mediterranean,2018,53,4937
1001494,Ilker Kurt,books,Aegean,2023,47,1377
1001495,Asli Aksoy,sports,Aegean,2021,84,2354
1001496,Mustafa Yaman,toys,Black Sea,2022,100,2847
1001497,Emre Tas,fashion,Mediterranean,2023,94,562
1001498,Hande Dogan,books,Marmara,2018,46,3673
1001499,Emir Aydin,fashion,Mediterranean,2020,63,3325
1001500,Seda Celik,home,Mediterranean,2024,61,3877
1001501,Gokhan Liman,home,Central Anatolia,2025,84,753
1001502,Ceren Kaplan,books,Mediterranean,2022,42,3543
1001503,Nilay Ilhan,sports,Southeast,2025,86,3817
1001504,Zeynep Polat,grocery,Mediterranean,2022,90,3650
1001505,Doga Liman,electronics,Mediterranean,2023,59,4691
1001506,Emre Kurt,books,Marmara,2025,100,3019
1001507,Lale Narin,grocery,Marmara,2021,81,4629
1001508,Melis Polat,sports,Central Anatolia,2023,72,3719
1001509,Gokhan Polat,electronics,Aegean,2018,82,1427
1001510,Emir Celik,electronics,Mediterranean,2022,99,3879
1001511,Pinar Kaplan,books,Marmara,2024,43,3861
1001512,Melis Pektas,grocery,Black Sea,2023,76,2702
1001513,Hande Aksoy,books,Central Anatolia,2019,96,3863
1001514,Onur Kaplan,electronics,Central Anatolia,2021,44,2354
1001515,Deniz Hamit,books,Marmara,2023,67,2576
1001516,Burak Ilhan,books,Marmara,2022,53,2331
1001517,Mustafa Polat,grocery,Black Sea,2022,49,1642
1001518,Ilker Simsek,grocery,Marmara,2020,83,4135
1001519,Doga Gurcan,toys,Black Sea,2018,66,1895
1001520,Nilay Yaman,books,Marmara,2020,62,2453
1001521,Kerem Polat,grocery,Central Anatolia,2024,56,834
1001522,Derya Erdogan,books,Marmara,2020,97,1304
1001523,Irem Findik,sports,Black Sea,2018,78,1873
1001524,Lale Cakir,books,Black Sea,2024,95,2432
1001525,Pinar Demir,fashion,Aegean,2024,58,1962
1001526,Asli Narin,books,Southeast,2020,51,1303
1001527,Emre Mutlu,fashion,Southeast,2018,100,3088
1001528,Lale Ozdemir,books,Marmara,2025,95,756
1001529,Derya Hamit,electronics,Mediterranean,2018,61,1365
1001530,Emir Liman,sports,Southeast,2022,55,1969
1001531,Kerem Gunes,books,Aegean,2019,71,909
1001532,Jale Simsek,books,Central Anatolia,2020,61,1406
1001533,Pinar Cakir,fashion,Aegean,2021,93,516
1001534,Lale Liman,home,Black Sea,2022,46,1368
1001535,Gokhan Aydin,fashion,Mediterranean,2020,99,3161
1001536,Asli Aksoy,grocery,Mediterranean,2018,59,3506
1001537,Yigit Simsek,grocery,Southeast,2020,47,3578
1001538,Ilker Cakir,toys,Southeast,2019,74,1797
1001539,Ramazan Bulut,toys,Marmara,2021,45,1875
1001540,Asli Tas,toys,Aegean,2023,63,4214
1001541,Emir Ilhan,toys,Southeast,2024,50,4318
1001542,Pinar Sahin,books,Black Sea,2018,65,2361
1001543,Ceren Yaman,fashion,Southeast,2023,62,1694
1001544,Deniz Findik,toys,Marmara,2018,55,2617
1001545,Kaan Rana,home,Black Sea,2020,87,4048
1001546,Seda Ilhan,electronics,Mediterranean,2025,53,1360
1001547,Burak Aydin,toys,Marmara,2024,61,4881
1001548,Emre Mutlu,grocery,Marmara,2024,76,3456
1001549,Melis Aksoy,fashion,Central Anatolia,2025,90,1919
1001550,Mustafa Gunes,home,Marmara,2023,65,1863
1001551,Seda Dogan,grocery,Marmara,2020,66,3728
1001552,Pinar Pektas,books,Black Sea,2024,82,1782
1001553,Mustafa Narin,home,Marmara,2019,77,3716
1001554,Pinar Tekin,toys,Central Anatolia,2021,99,4600
1001555,Pinar Kurt,sports,Central Anatolia,2024,87,1508
1001556,Fatma Demir,sports,Southeast,2023,58,4144
1001557,Mert Pektas,fashion,Marmara,2024,58,2037
1001558,Asli Bulut,sports,Mediterranean,2023,71,2436
1001559,Ilker Ozdemir,home,Marmara,2019,84,3461
1001560,Nilay Hamit,grocery,Mediterranean,2025,67,3800
1001561,Melis Bulut,sports,Aegean,2025,69,1894
1001562,Melis Tas,books,Marmara,2023,77,728
1001563,Lale Arslan,home,Aegean,2021,75,3677
1001564,Deniz Hamit,home,Central Anatolia,2019,82,2984
1001565,Fatma Simsek,fashion,Southeast,2021,63,2160
1001566,Kerem Dogan,electronics,Aegean,2022,86,559
1001567,Seda Tas,books,Central Anatolia,2020,76,4751
1001568,Onur Liman,books,Southeast,2025,40,4662
1001569,Seda Kaya,sports,Mediterranean,2025,97,1784
1001570,Derya Ilhan,home,Black Sea,2024,68,1741
1001571,Mustafa Hamit,sports,Central Anatolia,2022,50,2502
1001572,Mustafa Simsek,books,Southeast,2021,48,2745
1001573,Fatma Pektas,books,Central Anatolia,2025,67,694
1001574,Doga Aksoy,fashion,Central Anatolia,2024,44,2396
1001575,Kaan Ilhan,grocery,Central Anatolia,2025,88,4303
1001576,Doga Sahin,grocery,Mediterranean,2020,96,2126
1001577,Lale Narin,fashion,Black Sea,2024,77,4302
1001578,Irem Tas,toys,Central Anatolia,2024,97,2005
1001579,Lale Rana,electronics,Central Anatolia,2018,97,4703
1001580,Emre Erdogan,electronics,Mediterranean,2025,81,3158
1001581,Irem Aydin,books,Southeast,2019,44,2259
1001582,Burak Arslan,toys,Central Anatolia,2018,64,1193
1001583,Hande Pektas,grocery,Central Anatolia,2024,91,1924
1001584,Derya Simsek,fashion,Mediterranean,2023,63,2546
1001585,Burak Demir,fashion,Aegean,2021,99,1867
1001586,Asli Yaman,fashion,Central Anatolia,2023,99,3616
1001587,Kerem Findik,books,Aegean,2024,53,3043
1001588,Lale Gunes,sports,Aegean,2021,63,913
1001589,Zeynep Liman,toys,Central Anatolia,2021,82,1423
1001590,Onur Erdogan,books,Central Anatolia,2025,45,3507
1001591,Pinar Bulut,books,Black Sea,2018,49,4467
1001592,Hande Bulut,home,Black Sea,2025,61,2307
1001593,Emre Liman,sports,Southeast,2024,95,2606
1001594,Nilay Kaya,home,Marmara,2024,89,2956
1001595,Hande Celik,electronics,Southeast,2019,73,4031
1001596,Onur Gunes,home,Southeast,2021,91,2921
1001597,Gokhan Gurcan,books,Mediterranean,2023,56,4756
1001598,Irem Ozdemir,grocery,Marmara,2019,100,1444
1001599,Zeynep Cakir,toys,Central Anatolia,2025,100,4506
1001600,Ece Findik,home,Southeast,2024,65,3066
1001601,Yigit Kurt,toys,Central Anatolia,2025,91,4595
1001602,Deniz Tas,sports,Marmara,2024,86,3954
1001603,Jale Celik,electronics,Aegean,2022,89,4279
1001604,Asli Tas,fashion,Mediterranean,2024,67,2842
1001605,Asli Celik,fashion,Aegean,2020,97,2275
1001606,Emir Liman,fashion,Black Sea,2023,84,3279
1001607,Elif Yilmaz,books,Aegean,2018,58,2655
1001608,Zeynep Simsek,fashion,Black Sea,2021,41,1659
1001609,Zeynep Gurcan,electronics,Aegean,2024,64,1000
1001610,Mustafa Pektas,electronics,Mediterranean,2019,55,3461
1001611,Fatma Yaman,home,Central Anatolia,2020,63,3082
1001612,Jale Erdogan,grocery,Aegean,2024,92,2135
1001613,Seda Rana,home,Black Sea,2024,70,2785
1001614,Burak Gunes,home,Central Anatolia,2020,40,3982
1001615,Asli Demir,fashion,Mediterranean,2022,48,882
1001616,Melis Mutlu,fashion,Black Sea,2022,97,1812
1001617,Fatma Simsek,fashion,Black Sea,2020,50,2091
1001618,Kerem Aksoy,toys,Southeast,2021,55,3864
1001619,Ceren Hamit,toys,Southeast,2024,43,1130
1001620,Ayse Findik,fashion,Aegean,2018,50,3887
1001621,Mert Tas,books,Marmara,2024,84,1063
1001622,Melis Polat,sports,Marmara,2024,77,983
1001623,Ceren Hamit,home,Black Sea,2025,100,2982
1001624,Gokhan Dogan,grocery,Central Anatolia,2021,63,1562
1001625,Emir Yaman,home,Black Sea,2019,46,632
1001626,Deniz Rana,sports,Mediterranean,2019,63,1159
1001627,Deniz Gunes,sports,Aegean,2025,100,2076
1001628,Onur Kaplan,fashion,Central Anatolia,2020,63,2887
1001629,Doga Aydin,sports,Central Anatolia,2023,90,2158
1001630,Derya Tekin,home,Black Sea,2022,81,1812
1001631,Fatma Findik,sports,Marmara,2020,88,3537
1001632,Lale Sahin,fashion,Marmara,2021,45,4962
1001633,Deniz Liman,fashion,Aegean,2019,44,1912
1001634,Gokhan Gunes,books,Aegean,2021,79,3266
1001635,Lale Hamit,fashion,Marmara,2018,56,2976
1001636,Ramazan Erdogan,grocery,Southeast,2019,58,532
1001637,Ilker Findik,electronics,Central Anatolia,2025,48,3864
1001638,Emre Simsek,grocery,Southeast,2020,75,3163
1001639,Yigit Pektas,sports,Southeast,2022,92,2711
1001640,Burak Yilmaz,books,Mediterranean,2023,52,1554
1001641,Onur Narin,fashion,Marmara,2020,91,3473
1001642,Zeynep Demir,sports,Central Anatolia,2023,100,2219
1001643,Ramazan Arslan,toys,Southeast,2022,54,3181
1001644,Jale Aydin,books,Marmara,2020,87,3459
1001645,Ilker Yaman,sports,Central Anatolia,2018,41,1529
1001646,Mert Gunes,fashion,Aegean,2022,66,2133
1001647,Ilker Liman,sports,Marmara,2024,92,4561
1001648,Melis Sahin,toys,Black Sea,2025,80,1394
1001649,Mustafa Kurt,toys,Aegean,2025,45,1450
1001650,Burak Yilmaz,books,Black Sea,2023,79,2885
1001651,Lale Rana,fashion,Mediterranean,2018,59,4820
1001652,Lale Aksoy,grocery,Southeast,2019,98,4414
1001653,Mert Yilmaz,grocery,Black Sea,2025,79,2180
1001654,Derya Rana,books,Southeast,2018,92,3976
1001655,Fatma Tas,fashion,Marmara,2020,82,4113
1001656,Ramazan Aydin,books,Southeast,2020,66,4427
1001657,Emir Findik,toys,Central Anatolia,2023,100,1542
1001658,Ece Arslan,sports,Mediterranean,2023,71,2327
1001659,Ece Simsek,electronics,Central Anatolia,2025,52,3728
1001660,Ayse Bulut,grocery,Black Sea,2022,67,1740
1001661,Pinar Aksoy,fashion,Central Anatolia,2020,60,3028
1001662,Baris Demir,home,Black Sea,2022,86,1794
1001663,Ece Sahin,home,Mediterranean,2021,68,741
1001664,Yigit Aydin,toys,Black Sea,2025,91,4826
1001665,Ramazan Gurcan,toys,Mediterranean,2019,63,4681
1001666,Hande Mutlu,electronics,Black Sea,2021,77,4446
1001667,Seda Kurt,sports,Southeast,2020,77,2809
1001668,Gokhan Mutlu,electronics,Central Anatolia,2019,95,4296
1001669,Ayse Dogan,grocery,Central Anatolia,2025,93,2226
1001670,Baris Kaya,home,Central Anatolia,2025,55,4933
1001671,Emre Gunes,fashion,Central Anatolia,2023,92,2983
1001672,Hande Gunes,toys,Marmara,2022,85,3332
1001673,Kaan Tas,grocery,Black Sea,2019,82,4283
1001674,Mustafa Erdogan,fashion,Southeast,2018,98,1755
1001675,Hande Polat,electronics,Central Anatolia,2023,64,1894
1001676,Yigit Gunes,sports,Marmara,2018,84,4655
1001677,Jale Mutlu,toys,Mediterranean,2021,82,1223
1001678,Ceren Dogan,electronics,Central Anatolia,2020,77,2109
1001679,Yigit Demir,electronics,Black Sea,2018,55,1536
1001680,Ceren Polat,electronics,Aegean,2019,64,550
1001681,Deniz Simsek,toys,Aegean,2021,80,583
1001682,Ramazan Celik,grocery,Black Sea,2021,82,2900
1001683,Fatma Yilmaz,electronics,Central Anatolia,2022,51,3321
1001684,Mert Bulut,books,Southeast,2018,60,2255
1001685,Baris Polat,electronics,Marmara,2025,82,1443
1001686,Seda Dogan,sports,Marmara,2021,87,2759
1001687,Fatma Aydin,fashion,Mediterranean,2024,60,3932
1001688,Hande Hamit,sports,Black Sea,2021,75,3971
1001689,Ramazan Hamit,sports,Marmara,2018,98,2628
1001690,Yigit Polat,books,Mediterranean,2021,60,2852
1001691,Yigit Hamit,home,Aegean,2020,77,3736
1001692,Asli Kaya,books,Mediterranean,2025,74,3592
1001693,Can Gunes,fashion,Black Sea,2022,66,2592
1001694,Mert Demir,home,Central Anatolia,2025,58,620
1001695,Seda Findik,sports,Central Anatolia,2024,98,4750
1001696,Can Rana,books,Aegean,2024,49,1523
1001697,Burak Narin,toys,Marmara,2024,81,3105
1001698,Elif Rana,toys,Central Anatolia,2021,73,1533
1001699,Jale Kaya,sports,Marmara,2018,49,3109
1001700,Emir Aydin,grocery,Aegean,2022,85,3414
1001701,Derya Kaplan,home,Mediterranean,2018,48,1348
1001702,Zeynep Kaplan,fashion,Black Sea,2023,51,960
1001703,Ece Bulut,sports,Central Anatolia,2021,99,2658
1001704,Can Arslan,electronics,Southeast,2025,44,4071
1001705,Elif Liman,electronics,Black Sea,2023,41,753
1001706,Emir Dogan,books,Black Sea,2018,69,4306
1001707,Irem Simsek,sports,Central Anatolia,2021,77,1347
1001708,Elif Narin,grocery,Black Sea,2020,95,962
1001709,Onur Tas,electronics,Marmara,2021,68,3928
1001710,Derya Erdogan,sports,Central Anatolia,2024,51,4678
1001711,Irem Dogan,books,Marmara,2024,74,4591
1001712,Kerem Narin,home,Marmara,2018,66,4834
1001713,Seda Erdogan,sports,Aegean,2022,73,2977
1001714,Seda Gurcan,sports,Marmara,2023,100,3413
1001715,Irem Narin,electronics,Southeast,2019,52,901
1001716,Melis Aydin,books,Southeast,2024,83,4081
1001717,Fatma Kaplan,toys,Black Sea,2019,84,1235
1001718,Kerem Kaya,toys,Central Anatolia,2021,83,4910
1001719,Ceren Aydin,electronics,Central Anatolia,2024,47,2795
1001720,Mustafa Celik,fashion,Marmara,2019,64,3320
1001721,Can Narin,electronics,Aegean,2021,91,1748
1001722,Derya Erdogan,fashion,Southeast,2018,69,622
1001723,Ramazan Celik,grocery,Central Anatolia,2025,80,3290
1001724,Ilker Yilmaz,sports,Aegean,2019,79,3025
1001725,Zeynep Sahin,grocery,Black Sea,2021,48,3963
1001726,Melis Erdogan,home,Mediterranean,2023,93,1828
1001727,Mustafa Ozdemir,home,Marmara,2019,71,4904
1001728,Seda Kurt,electronics,Mediterranean,2023,88,2146
1001729,Burak Mutlu,sports,Central Anatolia,2018,77,1991
1001730,Emre Bulut,books,Black Sea,2019,76,4628
1001731,Pinar Mutlu,sports,Central Anatolia,2024,100,624
1001732,Mustafa Tekin,books,Aegean,2023,81,1208
1001733,Mustafa Aksoy,home,Central Anatolia,2023,83,3476
1001734,Derya Yaman,home,Southeast,2020,98,2306
1001735,Mert Mutlu,sports,Southeast,2022,91,4322
1001736,Burak Hamit,books,Marmara,2024,60,4672
1001737,Asli Arslan,books,Marmara,2024,55,552
1001738,Emre Kurt,grocery,Mediterranean,2020,76,529
1001739,Ece Aksoy,toys,Aegean,2023,64,763
1001740,Yigit Findik,fashion,Central Anatolia,2025,66,3686
1001741,Can Yaman,books,Central Anatolia,2021,83,3051
1001742,Emir Findik,sports,Black Sea,2024,81,1735
1001743,Jale Simsek,sports,Southeast,2023,96,3518
1001744,Elif Pektas,books,Southeast,2019,56,3554
1001745,Pinar Celik,sports,Central Anatolia,2019,42,1442
1001746,Irem Kurt,home,Mediterranean,2022,61,1564
1001747,Melis Polat,electronics,Aegean,2023,50,4794
1001748,Emre Polat,grocery,Marmara,2023,85,3505
1001749,Ece Narin,books,Mediterranean,2025,43,842
1001750,Gokhan Aksoy,books,Black Sea,2022,97,505
1001751,Derya Yaman,sports,Aegean,2018,47,4043
1001752,Mustafa Arslan,toys,Southeast,2024,73,947
1001753,Emir Kaplan,home,Black Sea,2021,46,772
1001754,Mustafa Aksoy,home,Marmara,2022,63,2989
1001755,Ayse Tas,books,Central Anatolia,2020,97,2413
1001756,Pinar Demir,books,Aegean,2023,86,4220
1001757,Gokhan Polat,books,Black Sea,2021,92,3298
1001758,Seda Demir,home,Marmara,2024,58,2125
1001759,Nilay Cakir,books,Mediterranean,2024,87,617
1001760,Yigit Simsek,home,Mediterranean,2025,53,3221
1001761,Ayse Yaman,sports,Southeast,2018,90,3183
1001762,Emre Mutlu,toys,Central Anatolia,2025,55,2919
1001763,Elif Sahin,books,Southeast,2023,43,1998
1001764,Kaan Aksoy,grocery,Central Anatolia,2019,77,3248
1001765,Melis Tas,fashion,Marmara,2018,68,2565
1001766,Gokhan Pektas,grocery,Aegean,2024,57,1118
1001767,Emre Rana,electronics,Central Anatolia,2022,73,903
1001768,Asli Bulut,electronics,Black Sea,2020,76,1662
1001769,Kerem Arslan,fashion,Marmara,2024,83,2730
1001770,Jale Sahin,fashion,Aegean,2019,40,4405
1001771,Jale Gunes,electronics,Black Sea,2018,40,1174
1001772,Asli Pektas,home,Southeast,2024,87,580
1001773,Ramazan Bulut,home,Aegean,2021,54,3489
1001774,Irem Aydin,fashion,Marmara,2024,68,3296
1001775,Ilker Demir,books,Aegean,2025,59,508
1001776,Jale Ilhan,home,Aegean,2018,85,1575
1001777,Emre Findik,home,Mediterranean,2024,56,3703
1001778,Irem Gurcan,toys,Black Sea,2022,94,1478
1001779,Fatma Sahin,sports,Black Sea,2020,79,1260
1001780,Irem Bulut,home,Aegean,2023,80,4358
1001781,Jale Yilmaz,grocery,Marmara,2025,43,1051
1001782,Yigit Sahin,books,Southeast,2022,76,2447
1001783,Asli Ozdemir,fashion,Marmara,2020,78,4436
1001784,Zeynep Kaplan,electronics,Central Anatolia,2019,69,4258
1001785,Zeynep Liman,electronics,Black Sea,2023,53,2676
1001786,Doga Gurcan,electronics,Aegean,2024,87,1259
1001787,Asli Celik,toys,Black Sea,2018,42,4024
1001788,Nilay Yilmaz,toys,Central Anatolia,2024,87,591
1001789,Pinar Narin,electronics,Central Anatolia,2024,76,3877
1001790,Asli Kaplan,toys,Black Sea,2018,57,955
1001791,Melis Mutlu,home,Southeast,2023,42,3756
1001792,Hande Mutlu,grocery,Marmara,2022,81,3437
1001793,Onur Aydin,toys,Aegean,2024,69,4889
1001794,Mert Erdogan,home,Black Sea,2025,95,3745
1001795,Seda Sahin,electronics,Marmara,2021,85,689
1001796,Can Erdogan,grocery,Southeast,2022,53,1961
1001797,Kerem Kaplan,home,Marmara,2021,76,4851
1001798,Fatma Tas,toys,Southeast,2021,50,4409
1001799,Doga Dogan,grocery,Central Anatolia,2019,41,4287
1001800,Zeynep Liman,sports,Southeast,2018,66,2818
1001801,Burak Simsek,fashion,Aegean,2023,40,2747
1001802,Can Celik,books,Aegean,2020,58,3357
1001803,Asli Celik,toys,Central Anatolia,2018,77,3352
1001804,Can Simsek,toys,Black Sea,2023,49,4697
1001805,Derya Yilmaz,sports,Central Anatolia,2021,48,3686
1001806,Elif Gunes,toys,Aegean,2019,66,1882
1001807,Melis Kaplan,home,Black Sea,2025,79,4937
1001808,Derya Yilmaz,electronics,Black Sea,2024,72,2488
1001809,Derya Ozdemir,electronics,Aegean,2023,71,1677
1001810,Ayse Cakir,home,Aegean,2024,58,2605
1001811,Baris Aydin,toys,Aegean,2024,86,543
1001812,Deniz Simsek,sports,Aegean,2023,47,962
1001813,Nilay Pektas,fashion,Aegean,2025,87,1819
1001814,Ece Gurcan,books,Black Sea,2019,97,1228
1001815,Emre Liman,books,Aegean,2025,42,709
1001816,Emre Narin,grocery,Central Anatolia,2023,63,3933
1001817,Derya Pektas,fashion,Central Anatolia,2025,99,1265
1001818,Baris Kaplan,sports,Mediterranean,2024,71,3732
1001819,Kaan Aydin,fashion,Aegean,2021,89,3406
1001820,Lale Hamit,toys,Central Anatolia,2022,94,1512
1001821,Ramazan Hamit,toys,Central Anatolia,2019,74,3151
1001822,Ramazan Findik,grocery,Aegean,2021,47,1118
1001823,Doga Kurt,toys,Aegean,2018,43,3552
1001824,Burak Ilhan,home,Central Anatolia,2023,88,4331
1001825,Kaan Findik,fashion,Mediterranean,2025,93,4055
1001826,Ceren Celik,fashion,Aegean,2023,43,2633
1001827,Ramazan Yilmaz,books,Southeast,2020,57,1269
1001828,Kaan Pektas,home,Mediterranean,2019,70,3348
1001829,Doga Narin,home,Central Anatolia,2023,69,2294
1001830,Nilay Pektas,grocery,Mediterranean,2019,77,3307
1001831,Mustafa Bulut,sports,Black Sea,2024,65,2505
1001832,Can Kurt,sports,Southeast,2021,44,4673
1001833,Deniz Polat,electronics,Aegean,2025,94,2069
1001834,Can Polat,electronics,Mediterranean,2023,89,1725
1001835,Fatma Mutlu,home,Central Anatolia,2019,58,4511
1001836,Ece Dogan,grocery,Mediterranean,2024,53,2731
1001837,Elif Ilhan,electronics,Marmara,2021,43,4808
1001838,Mustafa Polat,home,Central Anatolia,2018,90,4739
1001839,Melis Kurt,fashion,Black Sea,2020,56,857
1001840,Emre Yaman,toys,Southeast,2024,52,4296
1001841,Jale Pektas,grocery,Central Anatolia,2018,45,2685
1001842,Kaan Gurcan,home,Mediterranean,2024,49,2850
1001843,Yigit Hamit,toys,Black Sea,2018,87,4340
1001844,Ayse Tekin,sports,Mediterranean,2023,54,3165
1001845,Kaan Celik,books,Marmara,2021,65,3284
1001846,Emre Bulut,electronics,Mediterranean,2024,60,2123
1001847,Doga Dogan,electronics,Aegean,2018,42,3645
1001848,Lale Aydin,electronics,Aegean,2019,50,4747
1001849,Ayse Arslan,home,Southeast,2021,80,3849
1001850,Ece Findik,electronics,Southeast,2025,100,4829
1001851,Fatma Kaplan,home,Black Sea,2021,60,1509
1001852,Ayse Gunes,electronics,Mediterranean,2025,70,4302
1001853,Doga Hamit,toys,Mediterranean,2022,76,2663
1001854,Burak Yaman,sports,Mediterranean,2024,71,1051
1001855,Emre Kurt,sports,Central Anatolia,2022,90,1923
1001856,Lale Hamit,fashion,Southeast,2020,80,1384
1001857,Ayse Kaplan,electronics,Mediterranean,2025,85,2197
1001858,Ceren Tas,fashion,Aegean,2019,83,2713
1001859,Ceren Mutlu,sports,Black Sea,2024,40,3556
1001860,Derya Yaman,sports,Mediterranean,2020,90,4109
1001861,Deniz Gunes,toys,Marmara,2020,59,3299
1001862,Emre Ozdemir,fashion,Marmara,2023,48,4754
1001863,Pinar Tekin,fashion,Aegean,2023,91,4089
1001864,Mustafa Aydin,books,Central Anatolia,2025,85,3543
1001865,Derya Gunes,fashion,Southeast,2020,76,4533
1001866,Asli Gurcan,toys,Aegean,2018,57,2973
1001867,Nilay Kurt,books,Southeast,2024,61,3412
1001868,Seda Bulut,grocery,Mediterranean,2019,85,2034
1001869,Onur Arslan,books,Marmara,2023,94,4201
1001870,Onur Bulut,fashion,Mediterranean,2018,61,890
1001871,Doga Findik,electronics,Black Sea,2021,64,2035
1001872,Emre Dogan,electronics,Marmara,2021,54,2669
1001873,Onur Gunes,toys,Central Anatolia,2019,67,3376
1001874,Mert Arslan,fashion,Marmara,2024,71,899
1001875,Ayse Aydin,fashion,Marmara,2025,56,1189
1001876,Fatma Gunes,fashion,Southeast,2018,96,3413
1001877,Onur Ilhan,sports,Southeast,2018,100,3512
1001878,Lale Erdogan,toys,Central Anatolia,2022,72,4547
1001879,Ceren Gunes,home,Aegean,2022,80,2525
1001880,Melis Rana,sports,Southeast,2023,84,4215
1001881,Ece Ozdemir,toys,Central Anatolia,2018,89,3226
1001882,Derya Aydin,fashion,Aegean,2020,96,2560
1001883,Gokhan Yaman,fashion,Southeast,2020,97,964
1001884,Ceren Tekin,fashion,Marmara,2025,73,4798
1001885,Ece Gurcan,books,Central Anatolia,2021,59,1776
1001886,Hande Tas,grocery,Black Sea,2024,45,3928
