record_id,name,category,region,year,score,value
1001429,Melis Aksoy,toys,Aegean,2018,44,2352
1001430,Deniz Polat,sports,Central Anatolia,2025,74,2730
1001431,Deniz Tekin,toys,Aegean,2018,53,3444
1001432,Burak Kurt,books,Central Anatolia,2022,83,604
1001433,Kerem Aksoy,books,Southeast,2024,97,768
1001434,Can Yaman,books,Southeast,2023,60,1317
1001435,Emre Polat,electronics,Central Anatolia,2019,42,603
1001436,Burak Aydin,books,Southeast,2019,61,585
1001437,Can Yilmaz,home,Black Sea,2018,73,2041
1001438,Irem Tas,books,Black Sea,2022,79,691
1001439,Elif Kurt,sports,Southeast,2022,49,3811
1001440,Derya Polat,sports,Southeast,2025,87,2766
1001441,Seda Yaman,toys,Central Anatolia,2022,80,4927
1001442,Burak Aydin,home,Mediterranean,2024,46,3924
1001443,Ayse Aydin,toys,Central Anatolia,2023,98,3542
1001444,Mert Celik,fashion,Southeast,2019,47,1605
1001445,Emre Aydin,fashion,Southeast,2024,85,983
1001446,Asli Aydin,toys,Mediterranean,2018,44,4911
1001447,Melis Kurt,books,Mediterranean,2020,84,4010
1001448,Seda Sahin,books,Black Sea,2019,72,3606
1001449,Mert Gunes,electronics,Marmara,2022,66,2024
1001450,Kerem Tas,grocery,Black Sea,2025,64,3116
1001451,Ayse Celik,grocery,Southeast,2020,84,4336
1001452,Burak Aydin,electronics,Mediterranean,2024,72,1337
1001453,Can Yaman,sports,Aegean,2018,50,791
1001454,Deniz Aksoy,fashion,Marmara,2019,76,4746
1001455,Ayse Tas,books,Mediterranean,2019,70,2489
1001456,Seda Aksoy,sports,Marmara,2018,75,1356
1001457,Asli Kaya,electronics,Southeast,2023,47,1649
1001458,Elif Yilmaz,toys,Southeast,2025,81,4249
1001459,Ece Kurt,home,Black Sea,2023,69,3985
1001460,Yigit Arslan,toys,Aegean,2024,52,4745
1001461,Kerem Yaman,toys,Marmara,2020,97,843
1001462,Ece Demir,electronics,Black Sea,2019,64,1898
1001463,Asli Polat,home,Marmara,2020,83,1240
1001464,Deniz Tekin,grocery,Aegean,2023,59,1008
1001465,Ece Tas,books,Marmara,2024,78,3963
1001466,Can Polat,home,Central Anatolia,2018,91,2749
1001467,Yigit Sahin,electronics,Black Sea,2023,72,3904
1001468,Seda Kaya,toys,Marmara,2022,65,2117
1001469,Kerem Aksoy,home,Marmara,2019,40,3508
1001470,Zeynep Tas,home,Marmara,2019,58,1585
1001471,Burak Celik,sports,Black Sea,2020,54,702
1001472,Derya Yilmaz,books,Marmara,2018,42,4526
1001473,Kerem Tekin,sports,Southeast,2022,41,1178
1001474,Zeynep Aksoy,home,Mediterranean,2024,85,2733
1001475,Emre Demir,sports,Mediterranean,2023,48,3893
1001476,Kerem Kurt,home,Marmara,2018,57,3441
1001477,Zeynep Demir,toys,Southeast,2020,42,991
1001478,Yigit Celik,books,Black Sea,2021,73,4247
1001479,Ece Gunes,home,Mediterranean,2020,74,3347
1001480,Irem Yaman,electronics,Aegean,2023,45,4678
1001481,Derya Kurt,fashion,Mediterranean,2019,50,2124
1001482,Ayse Aksoy,fashion,Mediterranean,2018,53,4937
1001483,Seda Tas,books,Aegean,2023,47,1377
1001484,Burak Sahin,sports,Aegean,2021,84,2354
1001485,Irem Polat,toys,Black Sea,2022,100,2847
1001486,Ece Yilmaz,fashion,Mediterranean,2023,94,562
1001487,Seda Celik,books,Marmara,2018,46,3673
1001488,Kerem Kaya,fashion,Mediterranean,2020,63,3325
1001489,Zeynep Tas,home,Mediterranean,2024,61,3877
1001490,Derya Yaman,home,Central Anatolia,2025,84,753
1001491,Melis Yaman,books,Mediterranean,2022,42,3543
1001492,Yigit Arslan,sports,Southeast,2025,86,3817
1001493,Ayse Yilmaz,grocery,Mediterranean,2022,90,3650
1001494,Kerem Yaman,electronics,Mediterranean,2023,59,4691
1001495,Ece Tas,books,Marmara,2025,100,3019
1001496,Irem Aksoy,grocery,Marmara,2021,81,4629
1001497,Derya Polat,sports,Central Anatolia,2021,72,3719
1001498,Seda Tas,electronics,Aegean,2023,82,1427
1001499,Kerem Tas,electronics,Mediterranean,2022,99,3879
1001500,Asli Yaman,books,Marmara,2024,43,3861
1001501,Deniz Tekin,grocery,Black Sea,2023,76,2702
1001502,Seda Sahin,books,Central Anatolia,2019,96,3863
1001503,Yigit Yaman,electronics,Central Anatolia,2021,44,2354
1001504,Ayse Arslan,books,Marmara,2023,67,2576
1001505,Mert Arslan,books,Marmara,2022,53,2331
1001506,Irem Yilmaz,grocery,Black Sea,2022,49,1642
1001507,Seda Yilmaz,toys,Southeast,2018,68,1495
1001508,Kerem Kurt,toys,Black Sea,2018,66,1895
1001509,Yigit Polat,books,Marmara,2020,62,2453
1001510,Deniz Yilmaz,grocery,Central Anatolia,2024,56,834
1001511,Zeynep Celik,books,Marmara,2020,97,1304
1001512,Ece Kurt,sports,Black Sea,2018,78,1873
1001513,Irem Gunes,books,Black Sea,2024,95,2432
1001514,Asli Demir,fashion,Aegean,2024,58,1962
1001515,Burak Aksoy,books,Southeast,2020,51,1303
1001516,Ece Aksoy,fashion,Southeast,2018,100,3088
1001517,Irem Tekin,books,Marmara,2025,95,756
1001518,Zeynep Arslan,electronics,Mediterranean,2018,61,1365
1001519,Kerem Yaman,sports,Southeast,2022,55,1969
1001520,Deniz Aydin,books,Aegean,2019,71,909
1001521,Emre Yilmaz,fashion,Mediterranean,2018,47,2332
1001522,Asli Gunes,fashion,Aegean,2021,93,516
1001523,Irem Yaman,home,Black Sea,2022,46,1368
1001524,Derya Kaya,fashion,Mediterranean,2020,99,3161
1001525,Burak Sahin,grocery,Mediterranean,2018,59,3506
1001526,Burak Yilmaz,fashion,Aegean,2019,81,3546
1001527,Ayse Yaman,grocery,Black Sea,2020,71,4273
1001528,Ayse Kaya,home,Southeast,2020,55,1621
1001529,Seda Arslan,home,Central Anatolia,2021,70,3121
1001530,Emre Yaman,fashion,Central Anatolia,2020,42,4400
1001531,Elif Demir,electronics,Black Sea,2024,85,2763
1001532,Yigit Arslan,electronics,Mediterranean,2023,46,4655
1001533,Ayse Kurt,toys,Marmara,2018,55,2617
1001534,Emre Yilmaz,sports,Southeast,2022,67,3512
1001535,Yigit Aydin,electronics,Marmara,2023,71,1436
1001536,Can Polat,toys,Aegean,2019,89,4041
1001537,Seda Polat,fashion,Central Anatolia,2020,64,4470
1001538,Irem Aydin,home,Marmara,2023,65,1863
1001539,Zeynep Celik,grocery,Marmara,2020,66,3728
1001540,Asli Tekin,books,Black Sea,2024,82,1782
1001541,Irem Aksoy,home,Marmara,2019,77,3716
1001542,Asli Sahin,toys,Central Anatolia,2021,99,4600
1001543,Asli Tas,sports,Central Anatolia,2024,87,1508
1001544,Derya Demir,sports,Southeast,2023,58,4144
1001545,Can Tekin,fashion,Marmara,2024,58,2037
1001546,Burak Gunes,sports,Mediterranean,2023,71,2436
1001547,Seda Tekin,home,Marmara,2019,84,3461
1001548,Yigit Arslan,grocery,Mediterranean,2025,67,3800
1001549,Deniz Gunes,sports,Aegean,2025,69,1894
1001550,Deniz Yilmaz,books,Marmara,2023,77,728
1001551,Irem Polat,home,Aegean,2021,75,3677
1001552,Ayse Arslan,home,Central Anatolia,2019,82,2984
1001553,Derya Aydin,grocery,Southeast,2025,63,2160
1001554,Deniz Celik,electronics,Aegean,2022,86,559
1001555,Zeynep Yilmaz,books,Central Anatolia,2020,76,4751
1001556,Yigit Yaman,books,Southeast,2025,40,4662
1001557,Zeynep Demir,sports,Mediterranean,2025,97,1784
1001558,Zeynep Arslan,home,Black Sea,2024,68,1741
1001559,Irem Arslan,sports,Central Anatolia,2022,50,2502
1001560,Irem Aydin,toys,Aegean,2019,82,2745
1001561,Derya Tekin,books,Central Anatolia,2025,67,694
1001562,Kerem Sahin,fashion,Central Anatolia,2024,44,2396
1001563,Emre Arslan,grocery,Central Anatolia,2025,88,4303
1001564,Kerem Aydin,grocery,Mediterranean,2020,96,2126
1001565,Irem Aksoy,fashion,Black Sea,2024,77,4302
1001566,Ece Yilmaz,toys,Central Anatolia,2024,97,2005
1001567,Irem Arslan,electronics,Central Anatolia,2018,97,4703
1001568,Ece Celik,electronics,Mediterranean,2025,81,3158
1001569,Ece Kaya,books,Southeast,2019,44,2259
1001570,Mert Polat,toys,Central Anatolia,2018,64,1193
1001571,Seda Tekin,grocery,Central Anatolia,2024,91,1924
1001572,Zeynep Tekin,fashion,Mediterranean,2023,63,2546
1001573,Mert Demir,fashion,Aegean,2021,99,1867
1001574,Burak Polat,fashion,Central Anatolia,2023,99,3616
1001575,Deniz Kurt,books,Aegean,2024,53,3043
1001576,Irem Aydin,sports,Aegean,2021,63,913
1001577,Ayse Yaman,toys,Central Anatolia,2021,82,1423
1001578,Yigit Celik,books,Central Anatolia,2025,45,3507
1001579,Asli Gunes,books,Black Sea,2018,49,4467
1001580,Seda Gunes,home,Black Sea,2025,61,2307
1001581,Ece Yaman,sports,Southeast,2024,95,2606
1001582,Yigit Demir,home,Marmara,2024,89,2956
1001583,Seda Tas,electronics,Southeast,2019,73,4031
1001584,Yigit Aydin,home,Southeast,2021,91,2921
1001585,Derya Kurt,books,Mediterranean,2023,56,4756
1001586,Ece Tekin,grocery,Marmara,2019,100,1444
1001587,Ayse Gunes,toys,Central Anatolia,2025,100,4506
1001588,Mert Kurt,home,Southeast,2024,65,3066
1001589,Burak Tas,toys,Central Anatolia,2025,91,4595
1001590,Ayse Yilmaz,sports,Marmara,2024,86,3954
1001591,Emre Tas,electronics,Aegean,2022,89,4279
1001592,Burak Yilmaz,fashion,Mediterranean,2024,67,2842
1001593,Burak Tas,fashion,Aegean,2020,97,2275
1001594,Kerem Yaman,fashion,Black Sea,2023,84,3279
1001595,Elif Kaya,books,Aegean,2018,58,2655
1001596,Ayse Celik,fashion,Black Sea,2021,41,1659
1001597,Ayse Kurt,electronics,Aegean,2024,64,1000
1001598,Irem Tekin,electronics,Mediterranean,2019,55,3461
1001599,Derya Polat,home,Central Anatolia,2020,63,3082
1001600,Emre Celik,grocery,Aegean,2024,92,2135
1001601,Zeynep Arslan,home,Black Sea,2024,70,2785
1001602,Mert Aydin,home,Central Anatolia,2020,40,3982
1001603,Burak Demir,fashion,Mediterranean,2022,48,882
1001604,Deniz Aksoy,fashion,Black Sea,2022,97,1812
1001605,Derya Tekin,fashion,Black Sea,2020,50,2091
1001606,Deniz Sahin,toys,Southeast,2021,55,3864
1001607,Melis Arslan,toys,Southeast,2024,43,1130
1001608,Can Kurt,fashion,Aegean,2018,50,3887
1001609,Can Yilmaz,books,Marmara,2024,84,1063
1001610,Deniz Yilmaz,sports,Marmara,2024,77,983
1001611,Melis Arslan,home,Black Sea,2025,100,2982
1001612,Derya Celik,grocery,Central Anatolia,2021,63,1562
1001613,Kerem Polat,home,Black Sea,2019,46,632
1001614,Ayse Tekin,sports,Mediterranean,2019,63,1159
1001615,Ayse Aydin,sports,Aegean,2025,100,2076
1001616,Yigit Yaman,fashion,Central Anatolia,2020,63,2887
1001617,Kerem Kaya,sports,Central Anatolia,2023,90,2158
1001618,Zeynep Sahin,home,Black Sea,2022,81,1812
1001619,Derya Kurt,sports,Marmara,2020,88,3537
1001620,Irem Aydin,fashion,Marmara,2021,45,4962
1001621,Ayse Yaman,fashion,Aegean,2019,44,1912
1001622,Derya Aydin,books,Aegean,2021,79,3266
1001623,Irem Arslan,fashion,Marmara,2018,56,2976
1001624,Asli Celik,grocery,Southeast,2019,58,532
1001625,Seda Kurt,electronics,Central Anatolia,2025,48,3864
1001626,Ece Yaman,grocery,Southeast,2020,75,3163
1001627,Burak Tekin,sports,Southeast,2022,92,2711
1001628,Mert Kaya,books,Mediterranean,2023,52,1554
1001629,Yigit Aksoy,fashion,Marmara,2020,91,3473
1001630,Ayse Demir,sports,Central Anatolia,2023,100,2219
1001631,Asli Polat,toys,Southeast,2022,54,3181
1001632,Emre Kaya,books,Marmara,2020,87,3459
1001633,Seda Polat,sports,Central Anatolia,2018,41,1529
1001634,Can Aydin,fashion,Aegean,2022,66,2133
1001635,Seda Yaman,sports,Marmara,2024,92,4561
1001636,Deniz Aydin,toys,Black Sea,2025,80,1394
1001637,Irem Tas,toys,Aegean,2025,45,1450
1001638,Mert Kaya,books,Black Sea,2023,79,2885
1001639,Irem Arslan,fashion,Mediterranean,2018,59,4820
1001640,Irem Sahin,grocery,Southeast,2019,98,4414
1001641,Can Kaya,grocery,Black Sea,2025,79,2180
1001642,Zeynep Demir,toys,Central Anatolia,2018,46,3146
1001643,Emre Demir,grocery,Central Anatolia,2025,46,2030
1001644,Irem Arslan,home,Mediterranean,2025,77,3288
1001645,Deniz Aydin,home,Mediterranean,2019,75,3424
1001646,Burak Polat,fashion,Aegean,2019,69,2106
1001647,Emre Sahin,fashion,Mediterranean,2018,92,4699
1001648,Ece Tas,fashion,Aegean,2025,65,3729
1001649,Zeynep Yaman,books,Southeast,2022,81,2915
1001650,Zeynep Sahin,electronics,Aegean,2019,63,3022
1001651,Kerem Aydin,fashion,Southeast,2019,72,4826
1001652,Asli Kurt,toys,Mediterranean,2019,63,4681
1001653,Seda Aksoy,electronics,Black Sea,2021,77,4446
1001654,Zeynep Tas,sports,Southeast,2020,77,2809
1001655,Derya Aksoy,electronics,Central Anatolia,2019,95,4296
1001656,Can Celik,grocery,Central Anatolia,2025,93,2226
1001657,Melis Demir,home,Central Anatolia,2025,55,4933
1001658,Ece Aydin,fashion,Central Anatolia,2023,92,2983
1001659,Seda Aydin,toys,Marmara,2022,85,3332
1001660,Emre Yilmaz,grocery,Black Sea,2019,82,4283
1001661,Irem Celik,fashion,Southeast,2018,98,1755
1001662,Seda Yilmaz,electronics,Central Anatolia,2023,64,1894
1001663,Burak Aydin,sports,Marmara,2018,84,4655
1001664,Emre Aksoy,toys,Mediterranean,2021,82,1223
1001665,Melis Celik,electronics,Central Anatolia,2020,77,2109
1001666,Burak Demir,electronics,Black Sea,2018,55,1536
1001667,Melis Yilmaz,electronics,Aegean,2019,64,550
1001668,Ayse Celik,toys,Aegean,2021,80,583
1001669,Asli Tas,grocery,Black Sea,2021,82,2900
1001670,Derya Kaya,electronics,Central Anatolia,2022,51,3321
1001671,Mert Celik,books,Southeast,2019,60,2255
1001672,Melis Yilmaz,electronics,Marmara,2025,82,1443
1001673,Zeynep Celik,sports,Marmara,2021,87,2759
1001674,Derya Kaya,fashion,Mediterranean,2024,60,3932
1001675,Seda Arslan,sports,Black Sea,2021,75,3971
1001676,Asli Arslan,sports,Marmara,2018,98,2628
1001677,Burak Yilmaz,books,Mediterranean,2021,60,2852
1001678,Burak Arslan,home,Aegean,2020,77,3736
1001679,Burak Demir,books,Mediterranean,2025,74,3592
1001680,Elif Aydin,fashion,Black Sea,2022,66,2592
1001681,Can Demir,home,Central Anatolia,2025,58,620
1001682,Zeynep Kurt,sports,Central Anatolia,2024,98,4750
1001683,Elif Sahin,electronics,Aegean,2019,47,2961
1001684,Irem Arslan,toys,Mediterranean,2019,51,626
1001685,Asli Celik,toys,Central Anatolia,2020,42,523
1001686,Deniz Polat,books,Mediterranean,2024,46,2624
1001687,Seda Aydin,toys,Marmara,2020,56,2932
1001688,Mert Celik,toys,Mediterranean,2019,69,1909
1001689,Can Kaya,electronics,Black Sea,2025,71,2658
1001690,Elif Polat,electronics,Southeast,2025,44,4071
1001691,Elif Yaman,electronics,Black Sea,2023,41,753
1001692,Kerem Celik,books,Black Sea,2018,69,4306
1001693,Ece Aydin,sports,Marmara,2025,41,587
1001694,Can Tas,electronics,Black Sea,2025,78,2209
1001695,Yigit Tekin,fashion,Southeast,2024,50,3634
1001696,Zeynep Tekin,sports,Central Anatolia,2021,40,936
1001697,Deniz Aksoy,home,Marmara,2018,66,4834
1001698,Zeynep Celik,sports,Aegean,2022,73,2977
1001699,Zeynep Kurt,sports,Marmara,2023,100,3413
1001700,Ece Aksoy,electronics,Southeast,2019,52,901
1001701,Deniz Kaya,books,Southeast,2024,83,4081
1001702,Derya Yaman,toys,Black Sea,2019,84,1235
1001703,Deniz Demir,toys,Central Anatolia,2021,83,4910
1001704,Melis Kaya,electronics,Central Anatolia,2024,47,2795
1001705,Irem Tas,fashion,Marmara,2019,64,3320
1001706,Elif Aksoy,electronics,Aegean,2021,91,1748
1001707,Zeynep Celik,fashion,Southeast,2018,69,622
1001708,Asli Tas,grocery,Central Anatolia,2025,80,3290
1001709,Seda Kaya,sports,Aegean,2019,79,3025
1001710,Ayse Aydin,grocery,Black Sea,2021,48,3963
1001711,Deniz Celik,home,Mediterranean,2023,93,1828
1001712,Irem Tekin,home,Marmara,2019,71,4904
1001713,Zeynep Tas,electronics,Mediterranean,2023,88,2146
1001714,Mert Aksoy,sports,Central Anatolia,2018,77,1991
1001715,Ece Gunes,books,Black Sea,2019,76,4628
1001716,Asli Aksoy,sports,Central Anatolia,2024,100,624
1001717,Irem Sahin,books,Aegean,2023,81,1208
1001718,Irem Sahin,home,Central Anatolia,2023,83,3476
1001719,Zeynep Polat,home,Southeast,2020,98,2306
1001720,Can Aksoy,sports,Southeast,2022,91,4322
1001721,Mert Arslan,books,Marmara,2024,60,4672
1001722,Burak Polat,books,Marmara,2024,55,552
1001723,Ece Tas,grocery,Mediterranean,2020,76,529
1001724,Mert Sahin,toys,Aegean,2023,64,763
1001725,Burak Kurt,fashion,Central Anatolia,2025,66,3686
1001726,Elif Polat,books,Central Anatolia,2021,83,3051
1001727,Kerem Kurt,sports,Black Sea,2024,81,1735
1001728,Emre Polat,books,Marmara,2023,100,1221
1001729,Melis Polat,grocery,Central Anatolia,2023,57,1204
1001730,Yigit Demir,electronics,Aegean,2019,59,3028
1001731,Derya Yilmaz,fashion,Aegean,2025,50,3490
1001732,Zeynep Yilmaz,grocery,Aegean,2019,51,3137
1001733,Can Yaman,home,Aegean,2023,46,4130
1001734,Melis Demir,grocery,Mediterranean,2018,65,2939
1001735,Elif Celik,home,Black Sea,2020,43,2098
1001736,Ayse Arslan,home,Central Anatolia,2024,96,4741
1001737,Can Kurt,home,Southeast,2020,93,2123
1001738,Mert Demir,fashion,Black Sea,2018,67,3588
1001739,Mert Polat,grocery,Marmara,2022,100,1698
1001740,Asli Aydin,books,Mediterranean,2025,44,2326
1001741,Yigit Sahin,home,Aegean,2021,53,628
1001742,Derya Gunes,books,Central Anatolia,2020,56,1105
1001743,Kerem Yaman,fashion,Central Anatolia,2025,46,2700
1001744,Elif Sahin,electronics,Central Anatolia,2018,61,2853
1001745,Derya Demir,books,Black Sea,2023,84,3183
1001746,Ece Aksoy,toys,Central Anatolia,2025,55,2919
1001747,Elif Aydin,books,Southeast,2023,43,1998
1001748,Emre Sahin,grocery,Central Anatolia,2019,77,3248
1001749,Deniz Yilmaz,fashion,Marmara,2018,68,2565
1001750,Derya Tekin,grocery,Aegean,2024,57,1118
1001751,Ece Celik,electronics,Central Anatolia,2022,73,903
1001752,Burak Gunes,electronics,Black Sea,2020,76,1662
1001753,Deniz Polat,fashion,Marmara,2024,83,2730
1001754,Emre Aydin,fashion,Aegean,2019,40,4405
1001755,Emre Aydin,electronics,Black Sea,2018,40,1174
1001756,Burak Tekin,home,Southeast,2024,87,580
1001757,Asli Gunes,home,Aegean,2021,54,3489
1001758,Ece Kaya,fashion,Marmara,2024,68,3296
1001759,Seda Demir,books,Aegean,2025,59,508
1001760,Emre Arslan,home,Aegean,2018,85,1575
1001761,Ece Kurt,home,Mediterranean,2024,56,3703
1001762,Ece Kurt,toys,Black Sea,2022,94,1478
1001763,Derya Aydin,sports,Black Sea,2020,79,1260
1001764,Ece Gunes,home,Aegean,2023,80,4358
1001765,Emre Kaya,grocery,Marmara,2025,43,1051
1001766,Burak Aydin,books,Southeast,2022,76,2447
1001767,Burak Tekin,fashion,Marmara,2020,78,4436
1001768,Ayse Yaman,electronics,Central Anatolia,2019,69,4258
1001769,Ayse Yaman,electronics,Black Sea,2023,53,2676
1001770,Kerem Kurt,electronics,Aegean,2024,87,1259
1001771,Burak Tas,toys,Black Sea,2018,42,4024
1001772,Yigit Kaya,toys,Central Anatolia,2024,87,591
1001773,Asli Aksoy,electronics,Central Anatolia,2024,76,3877
1001774,Burak Yaman,toys,Black Sea,2018,57,955
1001775,Deniz Aksoy,home,Southeast,2023,42,3756
1001776,Seda Aksoy,grocery,Marmara,2022,81,3437
1001777,Yigit Kaya,toys,Aegean,2024,69,4889
1001778,Can Celik,home,Black Sea,2025,95,3745
1001779,Zeynep Aydin,electronics,Marmara,2021,85,689
1001780,Elif Celik,grocery,Southeast,2022,53,1961
1001781,Deniz Yaman,home,Marmara,2021,76,4851
1001782,Derya Yilmaz,toys,Southeast,2021,50,4409
1001783,Kerem Celik,grocery,Central Anatolia,2019,41,4287
1001784,Ayse Yaman,sports,Southeast,2018,66,2818
1001785,Mert Polat,grocery,Aegean,2024,40,2747
1001786,Elif Tas,books,Aegean,2020,58,3357
1001787,Burak Tas,toys,Central Anatolia,2018,77,3352
1001788,Elif Tekin,toys,Black Sea,2023,49,4697
1001789,Zeynep Kaya,sports,Central Anatolia,2021,48,3686
1001790,Elif Aydin,toys,Aegean,2019,66,1882
1001791,Deniz Yaman,home,Black Sea,2025,79,4937
1001792,Zeynep Kaya,electronics,Black Sea,2024,72,2488
1001793,Zeynep Tekin,electronics,Aegean,2023,71,1677
1001794,Can Gunes,home,Aegean,2024,58,2605
1001795,Melis Kaya,toys,Aegean,2024,86,543
1001796,Ayse Tekin,sports,Aegean,2023,47,962
1001797,Yigit Tekin,fashion,Aegean,2025,87,1819
1001798,Mert Kurt,books,Black Sea,2019,97,1228
1001799,Ece Yaman,books,Aegean,2025,42,709
1001800,Ece Aksoy,grocery,Central Anatolia,2023,63,3933
1001801,Zeynep Tekin,fashion,Central Anatolia,2025,99,1265
1001802,Melis Yaman,sports,Mediterranean,2024,71,3732
1001803,Emre Kaya,fashion,Aegean,2021,89,3406
1001804,Irem Arslan,toys,Central Anatolia,2022,94,1512
1001805,Asli Arslan,toys,Central Anatolia,2019,74,3151
1001806,Asli Kurt,grocery,Aegean,2021,47,1118
1001807,Kerem Tas,toys,Aegean,2018,43,3552
1001808,Mert Arslan,home,Central Anatolia,2023,88,4331
1001809,Emre Kurt,fashion,Mediterranean,2025,93,4055
1001810,Melis Tas,fashion,Aegean,2023,43,2633
1001811,Asli Kaya,books,Southeast,2020,57,1269
1001812,Emre Tekin,home,Mediterranean,2019,70,3348
1001813,Kerem Aksoy,home,Central Anatolia,2023,69,2294
1001814,Yigit Tekin,grocery,Mediterranean,2019,77,3307
1001815,Irem Gunes,sports,Black Sea,2024,65,2505
1001816,Elif Tas,sports,Southeast,2021,44,4673
1001817,Ayse Yilmaz,electronics,Aegean,2025,94,2069
1001818,Elif Yilmaz,electronics,Mediterranean,2023,89,1725
1001819,Derya Aksoy,home,Central Anatolia,2019,58,4511
1001820,Mert Celik,grocery,Mediterranean,2024,53,2731
1001821,Elif Arslan,electronics,Marmara,2021,43,4808
1001822,Irem Yilmaz,home,Central Anatolia,2018,90,4739
1001823,Deniz Tas,fashion,Black Sea,2020,56,857
1001824,Ece Polat,toys,Southeast,2024,52,4296
1001825,Emre Tekin,grocery,Central Anatolia,2018,45,2685
1001826,Emre Kurt,home,Mediterranean,2024,49,2850
1001827,Burak Arslan,toys,Black Sea,2018,87,4340
1001828,Can Sahin,sports,Mediterranean,2023,54,3165
1001829,Emre Tas,books,Marmara,2021,65,3284
1001830,Ece Gunes,electronics,Mediterranean,2024,60,2123
1001831,Kerem Celik,electronics,Aegean,2018,42,3645
1001832,Irem Kaya,electronics,Aegean,2019,50,4747
1001833,Can Polat,home,Southeast,2021,80,3849
1001834,Mert Kurt,electronics,Southeast,2025,100,4829
1001835,Derya Yaman,home,Black Sea,2021,60,1509
1001836,Can Aydin,electronics,Mediterranean,2025,70,4302
1001837,Kerem Arslan,toys,Mediterranean,2022,76,2663
1001838,Mert Polat,sports,Mediterranean,2024,71,1051
1001839,Ece Tas,sports,Central Anatolia,2022,90,1923
1001840,Irem Arslan,fashion,Southeast,2020,80,1384
1001841,Can Yaman,electronics,Mediterranean,2025,85,2197
1001842,Melis Yilmaz,fashion,Aegean,2019,83,2713
1001843,Melis Aksoy,sports,Black Sea,2024,40,3556
1001844,Zeynep Polat,sports,Mediterranean,2020,90,4109
1001845,Ayse Aydin,toys,Marmara,2020,59,3299
1001846,Ece Tekin,fashion,Marmara,2023,48,4754
1001847,Asli Sahin,fashion,Aegean,2023,91,4089
1001848,Irem Kaya,books,Central Anatolia,2025,85,3543
1001849,Zeynep Aydin,fashion,Southeast,2020,76,4533
1001850,Burak Kurt,toys,Aegean,2018,57,2973
1001851,Yigit Tas,books,Southeast,2024,61,3412
1001852,Zeynep Gunes,grocery,Mediterranean,2019,85,2034
1001853,Yigit Polat,books,Marmara,2023,94,4201
1001854,Yigit Gunes,fashion,Mediterranean,2018,61,890
1001855,Kerem Kurt,electronics,Black Sea,2021,64,2035
1001856,Ece Celik,electronics,Marmara,2021,54,2669
1001857,Yigit Aydin,toys,Central Anatolia,2019,67,3376
1001858,Can Polat,fashion,Marmara,2024,71,899
1001859,Can Kaya,fashion,Marmara,2025,56,1189
1001860,Derya Aydin,fashion,Southeast,2018,96,3413
1001861,Yigit Arslan,sports,Southeast,2018,100,3512
1001862,Irem Celik,toys,Central Anatolia,2022,72,4547
1001863,Melis Aydin,home,Aegean,2022,80,2525
1001864,Deniz Polat,books,Mediterranean,2025,62,4560
1001865,Seda Yilmaz,electronics,Central Anatolia,2019,52,2560
1001866,Derya Polat,fashion,Southeast,2020,97,964
1001867,Melis Sahin,fashion,Marmara,2025,73,4798
1001868,Mert Kurt,books,Central Anatolia,2021,59,1776
1001869,Seda Yilmaz,grocery,Black Sea,2024,45,3928
1001870,Irem Polat,electronics,Marmara,2018,86,3934
1001871,Seda Sahin,grocery,Black Sea,2018,64,3294
1001872,Burak Yaman,electronics,Central Anatolia,2022,81,3460
1001873,Melis Kaya,sports,Mediterranean,2019,40,2395
1001874,Yigit Sahin,electronics,Black Sea,2022,78,4895
1001875,Kerem Tas,books,Aegean,2025,80,2143
1001876,Elif Sahin,sports,Mediterranean,2019,96,855
1001877,Zeynep Kaya,toys,Mediterranean,2020,48,2504
1001878,Ece Demir,sports,Aegean,2022,49,783
1001879,Elif Yaman,fashion,Aegean,2022,44,1238
1001880,Asli Aksoy,books,Black Sea,2022,92,3937
1001881,Deniz Tekin,grocery,Southeast,2018,96,1149
1001882,Ece Kurt,fashion,Mediterranean,2024,47,4785
1001883,Deniz Demir,sports,Black Sea,2023,82,3872
1001884,Zeynep Gunes,toys,Aegean,2022,85,4815
1001885,Deniz Demir,electronics,Central Anatolia,2025,75,2242
1001886,Asli Sahin,grocery,Southeast,2021,54,2719
1001887,Kerem Celik,toys,Black Sea,2018,77,3923
1001888,Irem Sahin,electronics,Marmara,2023,86,851
1001889,Asli Kaya,sports,Mediterranean,2020,76,2601
1001890,Zeynep Yaman,sports,Central Anatolia,2024,92,4476
1001891,Burak Sahin,fashion,Central Anatolia,2022,41,1932
1001892,Yigit Celik,sports,Central Anatolia,2024,42,3041
1001893,Elif Gunes,sports,Mediterranean,2022,43,3162
1001894,Burak Arslan,toys,Black Sea,2024,80,833
1001895,Asli Kurt,toys,Mediterranean,2020,79,1800
1001896,Deniz Polat,electronics,Aegean,2025,52,520
1001897,Melis Arslan,fashion,Central Anatolia,2020,64,1806
1001898,Can Sahin,books,Mediterranean,2020,69,1632
1001899,Ece Tas,home,Central Anatolia,2022,66,1957
1001900,Irem Tas,home,Central Anatolia,2020,43,3711
1001901,Emre Tekin,books,Southeast,2018,46,1838
1001902,Seda Arslan,books,Southeast,2022,51,2184
1001903,Melis Kaya,grocery,Mediterranean,2020,98,3280
1001904,Emre Sahin,sports,Southeast,2019,63,540
